t_rel_s,t_unix,force_net_n,load_cell_raw_n,load_cell_voltage_v,touch_i_final,v00,v01,v02,v03,v10,v11,v12,v13,v20,v21,v22,v23,v30,v31,v32,v33
2.2757,1782154919.0952,0.0000,0.0000,0.00000,-279.6797,3.2613,3.2662,3.2734,3.2500,3.2790,3.2363,3.2710,3.2508,3.3000,3.2678,3.2742,3.2637,3.2895,3.2670,3.2790,3.2662
2.2959,1782154919.1153,0.0000,0.0000,0.00000,999.9268,3.2613,3.2662,3.2734,3.2500,3.2790,3.2363,3.2710,3.2508,3.3000,3.2678,3.2742,3.2637,3.2895,3.2670,3.2790,3.2662
2.3161,1782154919.1356,0.0000,0.0000,0.00000,-41.0001,3.2613,3.2662,3.2734,3.2500,3.2790,3.2363,3.2710,3.2508,3.3000,3.2678,3.2742,3.2637,3.2895,3.2670,3.2790,3.2662
2.3363,1782154919.1557,0.0000,0.0000,0.00000,-22.7312,3.2613,3.2662,3.2734,3.2500,3.2790,3.2363,3.2710,3.2508,3.3000,3.2678,3.2742,3.2637,3.2895,3.2670,3.2790,3.2662
2.3564,1782154919.1759,0.0000,0.0000,0.00000,12.5259,3.3000,3.2613,3.2742,2.9994,3.2428,3.2315,3.2734,3.0115,3.2653,3.2742,3.2782,3.2226,3.3000,3.2823,3.2758,3.0171
2.3769,1782154919.1963,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2742,2.9994,3.2428,3.2315,3.2734,3.0115,3.2653,3.2742,3.2782,3.2226,3.3000,3.2823,3.2758,3.0171
2.3970,1782154919.2164,0.0000,0.0000,0.00000,24.7110,3.3000,3.2613,3.2742,2.9994,3.2428,3.2315,3.2734,3.0115,3.2653,3.2742,3.2782,3.2226,3.3000,3.2823,3.2758,3.0171
2.4171,1782154919.2366,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2742,2.9994,3.2428,3.2315,3.2734,3.0115,3.2653,3.2742,3.2782,3.2226,3.3000,3.2823,3.2758,3.0171
2.4373,1782154919.2567,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2742,2.9994,3.2428,3.2315,3.2734,3.0115,3.2653,3.2742,3.2782,3.2226,3.3000,3.2823,3.2758,3.0171
2.4578,1782154919.2772,0.0000,0.0000,0.00000,0.0000,3.2605,3.2758,3.2742,2.9930,3.2678,3.2516,3.2678,3.0042,3.3000,3.2879,3.2710,3.0582,3.2855,3.2823,3.2702,3.0349
2.4795,1782154919.2989,0.0000,0.0000,0.00000,21.7740,3.2605,3.2758,3.2742,2.9930,3.2678,3.2516,3.2678,3.0042,3.3000,3.2879,3.2710,3.0582,3.2855,3.2823,3.2702,3.0349
2.4997,1782154919.3191,0.0000,0.0000,0.00000,0.0000,3.2605,3.2758,3.2742,2.9930,3.2678,3.2516,3.2678,3.0042,3.3000,3.2879,3.2710,3.0582,3.2855,3.2823,3.2702,3.0349
2.5199,1782154919.3393,0.0000,0.0000,0.00000,0.0000,3.2605,3.2758,3.2742,2.9930,3.2678,3.2516,3.2678,3.0042,3.3000,3.2879,3.2710,3.0582,3.2855,3.2823,3.2702,3.0349
2.5400,1782154919.3595,0.0000,0.0000,0.00000,0.0000,3.3000,3.2750,3.2710,3.2484,3.2662,3.2468,3.2662,3.2428,3.2807,3.2758,3.2742,3.0582,3.2855,3.2823,3.2702,3.0349
2.5602,1782154919.3796,0.0000,0.0000,0.00000,0.0000,3.3000,3.2750,3.2710,3.2484,3.2662,3.2468,3.2662,3.2428,3.2807,3.2758,3.2742,3.2597,3.2734,3.2774,3.2774,3.2589
2.5812,1782154919.4006,0.0000,0.0000,0.00000,0.0000,3.3000,3.2750,3.2710,3.2484,3.2662,3.2468,3.2662,3.2428,3.2807,3.2758,3.2742,3.2597,3.2734,3.2774,3.2774,3.2589
2.6013,1782154919.4208,0.0000,0.0000,0.00000,8.6772,3.3000,3.2750,3.2710,3.2484,3.2662,3.2468,3.2662,3.2428,3.2807,3.2758,3.2742,3.2597,3.2734,3.2774,3.2774,3.2589
2.6232,1782154919.4427,0.0000,0.0000,0.00000,9.0313,3.3000,3.2750,3.2710,3.2484,3.2662,3.2468,3.2662,3.2428,3.2807,3.2758,3.2742,3.2597,3.2734,3.2774,3.2774,3.2589
2.6440,1782154919.4634,0.0000,0.0000,0.00000,0.0000,3.2823,3.2662,3.2742,3.0470,3.2331,3.2516,3.2758,3.0510,3.3000,3.2815,3.2718,3.1751,3.3000,3.2758,3.2726,3.2645
2.6641,1782154919.4836,0.0000,0.0000,0.00000,-136.5507,3.2823,3.2662,3.2742,3.0470,3.2331,3.2516,3.2758,3.0510,3.3000,3.2815,3.2718,3.1751,3.3000,3.2758,3.2726,3.2645
2.6843,1782154919.5038,0.0000,0.0000,0.00000,-95.6126,3.2823,3.2662,3.2742,3.0470,3.2331,3.2516,3.2758,3.0510,3.3000,3.2815,3.2718,3.1751,3.3000,3.2758,3.2726,3.2645
2.7045,1782154919.5239,0.0000,0.0000,0.00000,-31.3933,3.2823,3.2662,3.2742,3.0470,3.2331,3.2516,3.2758,3.0510,3.3000,3.2815,3.2718,3.1751,3.3000,3.2758,3.2726,3.2645
2.7249,1782154919.5443,0.0000,0.0000,0.00000,0.0000,3.2823,3.2662,3.2742,3.0470,3.2331,3.2516,3.2758,3.0510,3.3000,3.2815,3.2718,3.1751,3.3000,3.2758,3.2726,3.2645
2.7450,1782154919.5645,0.0000,0.0000,0.00000,-3.7787,3.2815,3.2718,3.2766,3.1469,3.2815,3.2533,3.2742,3.2549,3.3000,3.2718,3.2718,3.1332,3.2629,3.2686,3.2742,3.2339
2.7652,1782154919.5846,0.0000,0.0000,0.00000,41.8058,3.2815,3.2718,3.2766,3.1469,3.2815,3.2533,3.2742,3.2549,3.3000,3.2718,3.2718,3.1332,3.2629,3.2686,3.2742,3.2339
2.7861,1782154919.6055,0.0000,0.0000,0.00000,0.0000,3.2815,3.2718,3.2766,3.1469,3.2815,3.2533,3.2742,3.2549,3.3000,3.2718,3.2718,3.1332,3.2629,3.2686,3.2742,3.2339
2.8074,1782154919.6268,0.0000,0.0000,0.00000,0.0000,3.2815,3.2718,3.2766,3.1469,3.2815,3.2533,3.2742,3.2549,3.3000,3.2718,3.2718,3.1332,3.2629,3.2686,3.2742,3.2339
2.8280,1782154919.6475,0.0000,0.0000,0.00000,0.0000,3.2815,3.2718,3.2766,3.1469,3.2815,3.2533,3.2742,3.2549,3.3000,3.2718,3.2718,3.1332,3.2629,3.2686,3.2742,3.2339
2.8482,1782154919.6677,0.0000,0.0000,0.00000,0.0000,3.2984,3.2718,3.2702,2.9768,3.2484,3.2500,3.2734,2.8004,3.2863,3.2726,3.2774,2.7996,3.3000,3.2831,3.2774,2.8906
2.8684,1782154919.6878,0.0000,0.0000,0.00000,1001.5279,3.2984,3.2718,3.2702,2.9768,3.2484,3.2500,3.2734,2.8004,3.2863,3.2726,3.2774,2.7996,3.3000,3.2831,3.2774,2.8906
2.8885,1782154919.7079,0.0000,0.0000,0.00000,-137.7928,3.2984,3.2718,3.2702,2.9768,3.2484,3.2500,3.2734,2.8004,3.2863,3.2726,3.2774,2.7996,3.3000,3.2831,3.2774,2.8906
2.9092,1782154919.7286,0.0000,0.0000,0.00000,912.1942,3.2984,3.2718,3.2702,2.9768,3.2484,3.2500,3.2734,2.8004,3.2863,3.2726,3.2774,2.7996,3.3000,3.2831,3.2774,2.8906
2.9294,1782154919.7488,0.0000,0.0000,0.00000,-301.7818,3.2984,3.2718,3.2702,2.9768,3.2484,3.2500,3.2734,2.8004,3.2863,3.2726,3.2774,2.7996,3.3000,3.2831,3.2774,2.8906
2.9500,1782154919.7695,0.0000,0.0000,0.00000,-22.4025,3.2573,3.2613,3.2750,3.1251,3.2339,3.2581,3.2742,3.2130,3.3000,3.2742,3.2702,3.2041,3.2799,3.2670,3.2742,3.2678
2.9703,1782154919.7897,0.0000,0.0000,0.00000,-25.0474,3.2573,3.2613,3.2750,3.1251,3.2339,3.2581,3.2742,3.2130,3.3000,3.2742,3.2702,3.2041,3.2799,3.2670,3.2742,3.2678
2.9935,1782154919.8130,0.0000,0.0000,0.00000,256.7359,3.2573,3.2613,3.2750,3.1251,3.2339,3.2581,3.2742,3.2130,3.3000,3.2742,3.2702,3.2041,3.2799,3.2670,3.2742,3.2678
3.0141,1782154919.8336,0.0000,0.0000,0.00000,-350.6187,3.2573,3.2613,3.2750,3.1251,3.2339,3.2581,3.2742,3.2130,3.3000,3.2742,3.2702,3.2041,3.2799,3.2670,3.2742,3.2678
3.0343,1782154919.8537,0.0000,0.0000,0.00000,-12.7831,3.2573,3.2613,3.2750,3.1251,3.2339,3.2581,3.2742,3.2130,3.3000,3.2742,3.2702,3.2041,3.2799,3.2670,3.2742,3.2678
3.0547,1782154919.8741,0.0000,0.0000,0.00000,-32.7625,3.3000,3.2710,3.2774,3.2484,3.2774,3.2404,3.2694,3.2412,3.2758,3.2702,3.2774,3.0397,3.2984,3.2823,3.2758,3.2565
3.0749,1782154919.8944,0.0000,0.0000,0.00000,-56.2087,3.3000,3.2710,3.2774,3.2484,3.2774,3.2404,3.2694,3.2412,3.2758,3.2702,3.2774,3.0397,3.2984,3.2823,3.2758,3.2565
3.0959,1782154919.9153,0.0000,0.0000,0.00000,697.5692,3.3000,3.2710,3.2774,3.2484,3.2774,3.2404,3.2694,3.2412,3.2758,3.2702,3.2774,3.0397,3.2984,3.2823,3.2758,3.2565
3.1163,1782154919.9358,0.0000,0.0000,0.00000,930.4490,3.3000,3.2710,3.2774,3.2484,3.2774,3.2404,3.2694,3.2412,3.2758,3.2702,3.2774,3.0397,3.2984,3.2823,3.2758,3.2565
3.1371,1782154919.9566,0.0000,0.0000,0.00000,-103.8475,3.3000,3.2710,3.2774,3.2484,3.2774,3.2404,3.2694,3.2412,3.2758,3.2702,3.2774,3.0397,3.2984,3.2823,3.2758,3.2565
3.1574,1782154919.9768,0.0000,0.0000,0.00000,209.5466,3.2815,3.2742,3.2774,3.1348,3.3000,3.2468,3.2734,3.2589,3.3000,3.2605,3.2726,3.0010,3.2734,3.2678,3.2774,3.2492
3.1776,1782154919.9970,0.0000,0.0000,0.00000,591.9318,3.2815,3.2742,3.2774,3.1348,3.3000,3.2468,3.2734,3.2589,3.3000,3.2605,3.2726,3.0010,3.2734,3.2678,3.2774,3.2492
3.1982,1782154920.0177,0.0000,0.0000,0.00000,385.2903,3.2815,3.2742,3.2774,3.1348,3.3000,3.2468,3.2734,3.2589,3.3000,3.2605,3.2726,3.0010,3.2734,3.2678,3.2774,3.2492
3.2184,1782154920.0379,0.0000,0.0000,0.00000,-18.1336,3.2815,3.2742,3.2774,3.1348,3.3000,3.2468,3.2734,3.2589,3.3000,3.2605,3.2726,3.0010,3.2734,3.2678,3.2774,3.2492
3.2387,1782154920.0581,0.0000,0.0000,0.00000,0.0000,3.2815,3.2742,3.2774,3.1348,3.3000,3.2468,3.2734,3.2589,3.3000,3.2605,3.2726,3.0010,3.2734,3.2678,3.2774,3.2492
3.2589,1782154920.0784,0.0000,0.0000,0.00000,163.6412,3.2960,3.2637,3.2734,3.0631,3.2525,3.2444,3.2726,3.0655,3.2952,3.2823,3.2758,3.0687,3.3000,3.2726,3.2774,3.0687
3.2793,1782154920.0988,0.0000,0.0000,0.00000,0.0000,3.2960,3.2637,3.2734,3.0631,3.2525,3.2444,3.2726,3.0655,3.2952,3.2823,3.2758,3.0687,3.3000,3.2726,3.2774,3.0687
3.3010,1782154920.1204,0.0000,0.0000,0.00000,80.7273,3.2960,3.2637,3.2734,3.0631,3.2525,3.2444,3.2726,3.0655,3.2952,3.2823,3.2758,3.0687,3.3000,3.2726,3.2774,3.0687
3.3211,1782154920.1406,0.0000,0.0000,0.00000,0.0000,3.2960,3.2637,3.2734,3.0631,3.2525,3.2444,3.2726,3.0655,3.2952,3.2823,3.2758,3.0687,3.3000,3.2726,3.2774,3.0687
3.3415,1782154920.1609,0.0000,0.0000,0.00000,0.0000,3.2919,3.2637,3.2742,3.1211,3.3000,3.2637,3.2726,3.1300,3.2863,3.2645,3.2718,3.1122,3.2718,3.2678,3.2742,3.1122
3.3618,1782154920.1812,0.0000,0.0000,0.00000,0.0000,3.2919,3.2637,3.2742,3.1211,3.3000,3.2637,3.2726,3.1300,3.2863,3.2645,3.2718,3.1122,3.2718,3.2678,3.2742,3.1122
3.3820,1782154920.2014,0.0000,0.0000,0.00000,50.9015,3.2919,3.2637,3.2742,3.1211,3.3000,3.2637,3.2726,3.1300,3.2863,3.2645,3.2718,3.1122,3.2718,3.2678,3.2742,3.1122
3.4038,1782154920.2233,0.0000,0.0000,0.00000,0.0000,3.2919,3.2637,3.2742,3.1211,3.3000,3.2637,3.2726,3.1300,3.2863,3.2645,3.2718,3.1122,3.2718,3.2678,3.2742,3.1122
3.4240,1782154920.2434,0.0000,0.0000,0.00000,0.0000,3.2919,3.2637,3.2742,3.1211,3.3000,3.2637,3.2726,3.1300,3.2863,3.2645,3.2718,3.1122,3.2718,3.2678,3.2742,3.1122
3.4442,1782154920.2637,0.0000,0.0000,0.00000,0.0000,3.2807,3.2637,3.2742,3.2516,3.2694,3.2621,3.2742,3.2452,3.3000,3.2774,3.2734,3.2492,3.2968,3.2734,3.2734,3.2525
3.4648,1782154920.2842,0.0000,0.0000,0.00000,0.0000,3.2807,3.2637,3.2742,3.2516,3.2694,3.2621,3.2742,3.2452,3.3000,3.2774,3.2734,3.2492,3.2968,3.2734,3.2734,3.2525
3.4849,1782154920.3044,0.0000,0.0000,0.00000,0.0000,3.2807,3.2637,3.2742,3.2516,3.2694,3.2621,3.2742,3.2452,3.3000,3.2774,3.2734,3.2492,3.2968,3.2734,3.2734,3.2525
3.5061,1782154920.3255,0.0000,0.0000,0.00000,0.0000,3.2807,3.2637,3.2742,3.2516,3.2694,3.2621,3.2742,3.2452,3.3000,3.2774,3.2734,3.2492,3.2968,3.2734,3.2734,3.2525
3.5262,1782154920.3457,0.0000,0.0000,0.00000,0.0000,3.2807,3.2637,3.2742,3.2516,3.2694,3.2621,3.2742,3.2452,3.3000,3.2774,3.2734,3.2492,3.2968,3.2734,3.2734,3.2525
3.5464,1782154920.3659,0.0000,0.0000,0.00000,7.6837,3.3000,3.2718,3.2653,3.2541,3.2516,3.2581,3.2718,3.2484,3.2742,3.2847,3.2766,3.2114,3.3000,3.2815,3.2750,3.2605
3.5672,1782154920.3866,0.0000,0.0000,0.00000,45.7628,3.3000,3.2718,3.2653,3.2541,3.2516,3.2581,3.2718,3.2484,3.2742,3.2847,3.2766,3.2114,3.3000,3.2815,3.2750,3.2605
3.5877,1782154920.4072,0.0000,0.0000,0.00000,15.9265,3.3000,3.2718,3.2653,3.2541,3.2516,3.2581,3.2718,3.2484,3.2742,3.2847,3.2766,3.2114,3.3000,3.2815,3.2750,3.2605
3.6081,1782154920.4275,0.0000,0.0000,0.00000,-8.4456,3.3000,3.2718,3.2653,3.2541,3.2516,3.2581,3.2718,3.2484,3.2742,3.2847,3.2766,3.2114,3.3000,3.2815,3.2750,3.2605
3.6283,1782154920.4477,0.0000,0.0000,0.00000,0.0000,3.3000,3.2718,3.2653,3.2541,3.2516,3.2581,3.2718,3.2484,3.2742,3.2847,3.2766,3.2114,3.3000,3.2815,3.2750,3.2605
3.6490,1782154920.4684,0.0000,0.0000,0.00000,29.7116,3.3000,3.2718,3.2686,3.1872,3.2927,3.2573,3.2621,3.1904,3.2839,3.2597,3.2670,3.1944,3.2621,3.2645,3.2758,3.2049
3.6692,1782154920.4887,0.0000,0.0000,0.00000,259.6973,3.3000,3.2718,3.2686,3.1872,3.2927,3.2573,3.2621,3.1904,3.2839,3.2597,3.2670,3.1944,3.2621,3.2645,3.2758,3.2049
3.6894,1782154920.5088,0.0000,0.0000,0.00000,0.0000,3.3000,3.2718,3.2686,3.1872,3.2927,3.2573,3.2621,3.1904,3.2839,3.2597,3.2670,3.1944,3.2621,3.2645,3.2758,3.2049
3.7111,1782154920.5305,0.0000,0.0000,0.00000,-4.8519,3.3000,3.2718,3.2686,3.1872,3.2927,3.2573,3.2621,3.1904,3.2839,3.2597,3.2670,3.1944,3.2621,3.2645,3.2758,3.2049
3.7318,1782154920.5513,0.0000,0.0000,0.00000,0.0000,3.3000,3.2718,3.2686,3.1872,3.2927,3.2573,3.2621,3.1904,3.2839,3.2597,3.2670,3.1944,3.2621,3.2645,3.2758,3.2049
3.7529,1782154920.5724,0.0000,0.0000,0.00000,0.0000,3.2758,3.2718,3.2678,3.1203,3.3000,3.2581,3.2758,3.1082,3.3000,3.2758,3.2662,3.1138,3.2637,3.2662,3.2710,3.1114
3.7731,1782154920.5926,0.0000,0.0000,0.00000,0.0000,3.2758,3.2718,3.2678,3.1203,3.3000,3.2581,3.2758,3.1082,3.3000,3.2758,3.2662,3.1138,3.2637,3.2662,3.2710,3.1114
3.7933,1782154920.6127,0.0000,0.0000,0.00000,0.0000,3.2758,3.2718,3.2678,3.1203,3.3000,3.2581,3.2758,3.1082,3.3000,3.2758,3.2662,3.1138,3.2637,3.2662,3.2710,3.1114
3.8136,1782154920.6330,0.0000,0.0000,0.00000,0.0000,3.2758,3.2718,3.2678,3.1203,3.3000,3.2581,3.2758,3.1082,3.3000,3.2758,3.2662,3.1138,3.2637,3.2662,3.2710,3.1114
3.8338,1782154920.6533,0.0000,0.0000,0.00000,0.0000,3.2758,3.2718,3.2678,3.1203,3.3000,3.2581,3.2758,3.1082,3.3000,3.2758,3.2662,3.1138,3.2637,3.2662,3.2710,3.1114
3.8545,1782154920.6739,0.0000,0.0000,0.00000,0.0000,3.2839,3.2718,3.2613,3.1074,3.2645,3.2412,3.2662,3.1106,3.3000,3.2742,3.2742,3.1163,3.3000,3.2694,3.2758,3.1171
3.8748,1782154920.6942,0.0000,0.0000,0.00000,0.0000,3.2839,3.2718,3.2613,3.1074,3.2645,3.2412,3.2662,3.1106,3.3000,3.2742,3.2742,3.1163,3.3000,3.2694,3.2758,3.1171
3.8949,1782154920.7144,0.0000,0.0000,0.00000,0.0000,3.2839,3.2718,3.2613,3.1074,3.2645,3.2412,3.2662,3.1106,3.3000,3.2742,3.2742,3.1163,3.3000,3.2694,3.2758,3.1171
3.9159,1782154920.7353,0.0000,0.0000,0.00000,0.0000,3.2839,3.2718,3.2613,3.1074,3.2645,3.2412,3.2662,3.1106,3.3000,3.2742,3.2742,3.1163,3.3000,3.2694,3.2758,3.1171
3.9362,1782154920.7556,0.0000,0.0000,0.00000,133.0123,3.2839,3.2718,3.2613,3.1074,3.2645,3.2412,3.2662,3.1106,3.3000,3.2742,3.2742,3.1163,3.3000,3.2694,3.2758,3.1171
3.9564,1782154920.7758,0.0000,0.0000,0.00000,174.5364,3.3000,3.2686,3.2629,3.1751,3.2766,3.2388,3.2670,3.1783,3.2645,3.2678,3.2782,3.1799,3.2976,3.2839,3.2758,3.1815
3.9767,1782154920.7962,0.0000,0.0000,0.00000,0.0000,3.3000,3.2686,3.2629,3.1751,3.2766,3.2388,3.2670,3.1783,3.2645,3.2678,3.2782,3.1799,3.2976,3.2839,3.2758,3.1815
3.9971,1782154920.8166,0.0000,0.0000,0.00000,0.0000,3.3000,3.2686,3.2629,3.1751,3.2766,3.2388,3.2670,3.1783,3.2645,3.2678,3.2782,3.1799,3.2976,3.2839,3.2758,3.1815
4.0194,1782154920.8388,0.0000,0.0000,0.00000,0.0000,3.3000,3.2686,3.2629,3.1751,3.2766,3.2388,3.2670,3.1783,3.2645,3.2678,3.2782,3.1799,3.2976,3.2839,3.2758,3.1815
4.0398,1782154920.8592,0.0000,0.0000,0.00000,0.0000,3.2903,3.2686,3.2726,3.1751,3.2766,3.2388,3.2670,3.1783,3.2645,3.2678,3.2782,3.1799,3.2976,3.2839,3.2758,3.1815
4.0599,1782154920.8794,0.0000,0.0000,0.00000,0.0000,3.2903,3.2686,3.2726,3.1928,3.3000,3.2484,3.2637,3.1775,3.2903,3.2726,3.2742,3.1944,3.2710,3.2686,3.2790,3.1960
4.0801,1782154920.8995,0.0000,0.0000,0.00000,0.0000,3.2903,3.2686,3.2726,3.1928,3.3000,3.2484,3.2637,3.1775,3.2903,3.2726,3.2742,3.1944,3.2710,3.2686,3.2790,3.1960
4.1004,1782154920.9199,0.0000,0.0000,0.00000,0.0000,3.2903,3.2686,3.2726,3.1928,3.3000,3.2484,3.2637,3.1775,3.2903,3.2726,3.2742,3.1944,3.2710,3.2686,3.2790,3.1960
4.1207,1782154920.9402,0.0000,0.0000,0.00000,11.3212,3.2903,3.2686,3.2726,3.1928,3.3000,3.2484,3.2637,3.1775,3.2903,3.2726,3.2742,3.1944,3.2710,3.2686,3.2790,3.1960
4.1424,1782154920.9619,0.0000,0.0000,0.00000,0.0000,3.2718,3.2605,3.2726,3.0212,3.2662,3.2533,3.2774,3.0115,3.3000,3.2742,3.2694,3.0067,3.3000,3.2662,3.2694,3.0107
4.1643,1782154920.9837,0.0000,0.0000,0.00000,0.0000,3.2718,3.2605,3.2726,3.0212,3.2662,3.2533,3.2774,3.0115,3.3000,3.2742,3.2694,3.0067,3.3000,3.2662,3.2694,3.0107
4.1849,1782154921.0044,0.0000,0.0000,0.00000,0.0000,3.2718,3.2605,3.2726,3.0212,3.2662,3.2533,3.2774,3.0115,3.3000,3.2742,3.2694,3.0067,3.3000,3.2662,3.2694,3.0107
4.2051,1782154921.0245,0.0000,0.0000,0.00000,0.0000,3.2718,3.2605,3.2726,3.0212,3.2662,3.2533,3.2774,3.0115,3.3000,3.2742,3.2694,3.0067,3.3000,3.2662,3.2694,3.0107
4.2272,1782154921.0466,0.0000,0.0000,0.00000,0.0000,3.2718,3.2605,3.2726,3.0212,3.2662,3.2533,3.2774,3.0115,3.3000,3.2742,3.2694,3.0067,3.3000,3.2662,3.2694,3.0107
4.2476,1782154921.0670,0.0000,0.0000,0.00000,0.0000,3.2718,3.2557,3.2678,3.0026,3.2573,3.2460,3.2702,3.0075,3.2710,3.2742,3.2766,3.0083,3.3000,3.2831,3.2871,3.0204
4.2680,1782154921.0874,0.0000,0.0000,0.00000,0.0000,3.2718,3.2557,3.2678,3.0026,3.2573,3.2460,3.2702,3.0075,3.2710,3.2742,3.2766,3.0083,3.3000,3.2831,3.2871,3.0204
4.2881,1782154921.1076,0.0000,0.0000,0.00000,0.0000,3.2718,3.2557,3.2678,3.0026,3.2573,3.2460,3.2702,3.0075,3.2710,3.2742,3.2766,3.0083,3.3000,3.2831,3.2871,3.0204
4.3084,1782154921.1278,0.0000,0.0000,0.00000,0.0000,3.2718,3.2557,3.2678,3.0026,3.2573,3.2460,3.2702,3.0075,3.2710,3.2742,3.2766,3.0083,3.3000,3.2831,3.2871,3.0204
4.3290,1782154921.1484,0.0000,0.0000,0.00000,0.0000,3.2718,3.2557,3.2678,3.0026,3.2573,3.2460,3.2702,3.0075,3.2710,3.2742,3.2766,3.0083,3.3000,3.2831,3.2871,3.0204
4.3491,1782154921.1686,0.0000,0.0000,0.00000,0.0000,3.3000,3.2758,3.2790,2.9994,3.3000,3.2452,3.2702,2.9946,3.2807,3.2766,3.2823,3.0075,3.2702,3.2782,3.2758,3.0018
4.3693,1782154921.1887,0.0000,0.0000,0.00000,0.0000,3.3000,3.2758,3.2790,2.9994,3.3000,3.2452,3.2702,2.9946,3.2807,3.2766,3.2823,3.0075,3.2702,3.2782,3.2758,3.0018
4.3900,1782154921.2094,0.0000,0.0000,0.00000,0.0000,3.3000,3.2758,3.2790,2.9994,3.3000,3.2452,3.2702,2.9946,3.2807,3.2766,3.2823,3.0075,3.2702,3.2782,3.2758,3.0018
4.4102,1782154921.2297,0.0000,0.0000,0.00000,0.0000,3.3000,3.2758,3.2790,2.9994,3.3000,3.2452,3.2702,2.9946,3.2807,3.2766,3.2823,3.0075,3.2702,3.2782,3.2758,3.0018
4.4308,1782154921.2502,0.0000,0.0000,0.00000,0.0000,3.3000,3.2758,3.2790,2.9994,3.3000,3.2452,3.2702,2.9946,3.2807,3.2766,3.2823,3.0075,3.2702,3.2782,3.2758,3.0018
4.4510,1782154921.2704,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2742,3.0002,3.2944,3.2525,3.2734,2.9930,3.3000,3.2742,3.2678,3.0002,3.2992,3.2581,3.2702,2.9962
4.4722,1782154921.2916,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2742,3.0002,3.2944,3.2525,3.2734,2.9930,3.3000,3.2742,3.2678,3.0002,3.2992,3.2581,3.2702,2.9962
4.4923,1782154921.3118,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2742,3.0002,3.2944,3.2525,3.2734,2.9930,3.3000,3.2742,3.2678,3.0002,3.2992,3.2581,3.2702,2.9962
4.5128,1782154921.3323,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2742,3.0002,3.2944,3.2525,3.2734,2.9930,3.3000,3.2742,3.2678,3.0002,3.2992,3.2581,3.2702,2.9962
4.5331,1782154921.3525,0.0000,0.0000,0.00000,299.0771,3.3000,3.2678,3.2742,3.0002,3.2944,3.2525,3.2734,2.9930,3.3000,3.2742,3.2678,3.0002,3.2992,3.2581,3.2702,2.9962
4.5532,1782154921.3727,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2678,3.2573,3.2718,3.2508,3.2742,3.2573,3.2734,3.2782,3.2782,3.2597,3.3000,3.2782,3.2799,3.2678
4.5742,1782154921.3936,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2678,3.2573,3.2718,3.2508,3.2742,3.2573,3.2734,3.2782,3.2782,3.2597,3.3000,3.2782,3.2799,3.2678
4.5952,1782154921.4147,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2678,3.2573,3.2718,3.2508,3.2742,3.2573,3.2734,3.2782,3.2782,3.2597,3.3000,3.2782,3.2799,3.2678
4.6156,1782154921.4350,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2678,3.2573,3.2718,3.2508,3.2742,3.2573,3.2734,3.2782,3.2782,3.2597,3.3000,3.2782,3.2799,3.2678
4.6373,1782154921.4567,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2678,3.2573,3.2718,3.2508,3.2742,3.2573,3.2734,3.2782,3.2782,3.2597,3.3000,3.2782,3.2799,3.2678
4.6577,1782154921.4771,0.0000,0.0000,0.00000,0.0000,3.3000,3.2662,3.2742,3.2476,3.3000,3.2541,3.2726,3.2508,3.2815,3.2670,3.2734,3.2581,3.2670,3.2678,3.2766,3.2557
4.6779,1782154921.4974,0.0000,0.0000,0.00000,0.0000,3.3000,3.2662,3.2742,3.2476,3.3000,3.2541,3.2726,3.2508,3.2815,3.2670,3.2734,3.2581,3.2670,3.2678,3.2766,3.2557
4.6981,1782154921.5175,0.0000,0.0000,0.00000,0.0000,3.3000,3.2662,3.2742,3.2476,3.3000,3.2541,3.2726,3.2508,3.2815,3.2670,3.2734,3.2581,3.2670,3.2678,3.2766,3.2557
4.7182,1782154921.5377,0.0000,0.0000,0.00000,384.0226,3.3000,3.2662,3.2742,3.2476,3.3000,3.2541,3.2726,3.2508,3.2815,3.2670,3.2734,3.2581,3.2670,3.2678,3.2766,3.2557
4.7397,1782154921.5592,0.0000,0.0000,0.00000,0.0000,3.3000,3.2621,3.2742,2.9962,3.2758,3.2541,3.2726,3.2508,3.2815,3.2670,3.2734,3.2581,3.2670,3.2678,3.2766,3.2557
4.7599,1782154921.5793,0.0000,0.0000,0.00000,0.0000,3.3000,3.2621,3.2742,2.9962,3.2758,3.2621,3.2815,2.9785,3.3000,3.2758,3.2678,3.0075,3.3000,3.2766,3.2597,3.0018
